frame,video,lm_nose_x,lm_nose_y,lm_nose_z,lm_left_shoulder_x,lm_left_shoulder_y,lm_left_shoulder_z,lm_right_shoulder_x,lm_right_shoulder_y,lm_right_shoulder_z,lm_left_elbow_x,lm_left_elbow_y,lm_left_elbow_z,lm_right_elbow_x,lm_right_elbow_y,lm_right_elbow_z,lm_left_wrist_x,lm_left_wrist_y,lm_left_wrist_z,lm_right_wrist_x,lm_right_wrist_y,lm_right_wrist_z,lm_right_pinky_x,lm_right_pinky_y,lm_right_pinky_z,lm_right_index_x,lm_right_index_y,lm_right_index_z,lm_left_hip_x,lm_left_hip_y,lm_left_hip_z,lm_right_hip_x,lm_right_hip_y,lm_right_hip_z,label
472,IMG_1773.MOV,0.4948548674583435,0.3551466464996338,-0.4872210621833801,0.5134156942367554,0.37302395701408386,-0.21579675376415253,0.42556244134902954,0.3846810460090637,-0.29501059651374817,0.5156716108322144,0.4761645793914795,-0.19808585941791534,0.40202316641807556,0.5096825957298279,-0.3309679925441742,0.5026138424873352,0.49527621269226074,-0.3162301480770111,0.4582274854183197,0.5177620649337769,-0.43130195140838623,0.47428664565086365,0.5096423029899597,-0.4666810631752014,0.4797186553478241,0.4864371418952942,-0.4696381986141205,0.4797404110431671,0.5654160976409912,0.017478635534644127,0.42906811833381653,0.5657578110694885,-0.017375212162733078,other
473,IMG_1773.MOV,0.4948634207248688,0.3439546227455139,-0.456882119178772,0.5151521563529968,0.3697579801082611,-0.20555859804153442,0.4258613884449005,0.38076484203338623,-0.252594530582428,0.5165459513664246,0.4760435223579407,-0.22841745615005493,0.40019428730010986,0.5037944912910461,-0.31226861476898193,0.5020145773887634,0.4934834837913513,-0.3939204514026642,0.450661301612854,0.5150794982910156,-0.45034059882164,0.46267953515052795,0.509847104549408,-0.4923914670944214,0.46918338537216187,0.48679211735725403,-0.49509111046791077,0.48103874921798706,0.5670655965805054,0.013776713982224464,0.4301728904247284,0.5660826563835144,-0.013720277696847916,other
474,IMG_1773.MOV,0.49554243683815,0.33592671155929565,-0.404323011636734,0.5156300067901611,0.3664079010486603,-0.16195258498191833,0.42642897367477417,0.375399112701416,-0.21394473314285278,0.5183507800102234,0.47519758343696594,-0.21442727744579315,0.3983352780342102,0.49610376358032227,-0.2823333740234375,0.5055214762687683,0.4862363934516907,-0.37556663155555725,0.4472486674785614,0.5065683126449585,-0.4460867643356323,0.4574539363384247,0.5083792209625244,-0.4822608232498169,0.46409061551094055,0.4872417747974396,-0.48910608887672424,0.4815487563610077,0.5675320625305176,0.012882620096206665,0.43067044019699097,0.5658230781555176,-0.012848964892327785,other
475,IMG_1773.MOV,0.49629315733909607,0.32819485664367676,-0.3775324821472168,0.5154359340667725,0.3615582585334778,-0.13239850103855133,0.4270191490650177,0.3681465983390808,-0.18657051026821136,0.5182979702949524,0.4714728593826294,-0.19157099723815918,0.3982633352279663,0.4893553555011749,-0.25675833225250244,0.5071796178817749,0.4798000752925873,-0.3677460551261902,0.4383660852909088,0.5004444718360901,-0.42298176884651184,0.44773921370506287,0.5024015307426453,-0.4676862955093384,0.4533250629901886,0.4851967692375183,-0.4739656150341034,0.48145249485969543,0.5665591359138489,0.012249428778886795,0.43052613735198975,0.5648602247238159,-0.012231200933456421,other
476,IMG_1773.MOV,0.49606025218963623,0.31902745366096497,-0.3972896635532379,0.5157990455627441,0.35729092359542847,-0.15577909350395203,0.42732933163642883,0.3608217239379883,-0.19370105862617493,0.5181780457496643,0.46763285994529724,-0.19788075983524323,0.398211807012558,0.48256203532218933,-0.2615882158279419,0.5060715079307556,0.47309085726737976,-0.39528730511665344,0.4325551390647888,0.4973525404930115,-0.4221876561641693,0.44164982438087463,0.5016961693763733,-0.4666733145713806,0.4470067322254181,0.4843997657299042,-0.4729197323322296,0.48141592741012573,0.5655233860015869,0.008706578984856606,0.43040981888771057,0.5641347169876099,-0.008691487833857536,other
477,IMG_1773.MOV,0.4962460398674011,0.31319963932037354,-0.3934265971183777,0.516179084777832,0.3504047393798828,-0.15853795409202576,0.42765292525291443,0.35396862030029297,-0.1853794902563095,0.5193670988082886,0.4622468650341034,-0.20156823098659515,0.3978252708911896,0.4743274748325348,-0.2501194179058075,0.5057205557823181,0.4676644504070282,-0.39357081055641174,0.42409324645996094,0.49319136142730713,-0.42148199677467346,0.42875850200653076,0.4991641640663147,-0.46581143140792847,0.4372093379497528,0.4834505319595337,-0.47245025634765625,0.48179998993873596,0.5653044581413269,0.005318651907145977,0.4306409955024719,0.56332927942276,-0.005330444313585758,other
478,IMG_1773.MOV,0.49713554978370667,0.30571210384368896,-0.3572612404823303,0.5162525773048401,0.3425559103488922,-0.1198606863617897,0.42795759439468384,0.3489093780517578,-0.1529650092124939,0.5207492709159851,0.4520597457885742,-0.17361517250537872,0.39780667424201965,0.4679752588272095,-0.21532903611660004,0.5050230622291565,0.46143051981925964,-0.36291536688804626,0.42140665650367737,0.4895777404308319,-0.39096030592918396,0.42351165413856506,0.4968917965888977,-0.4355129301548004,0.432516485452652,0.48208895325660706,-0.44580113887786865,0.48203957080841064,0.5635088086128235,0.004614786244928837,0.430603563785553,0.5603574514389038,-0.004630422685295343,other
479,IMG_1773.MOV,0.4974077343940735,0.29994359612464905,-0.35898688435554504,0.5164920687675476,0.3362986445426941,-0.11753220111131668,0.4280175566673279,0.3428932726383209,-0.14989477396011353,0.5210639834403992,0.44387874007225037,-0.1699710488319397,0.3977746367454529,0.46401530504226685,-0.21155203878879547,0.5045145750045776,0.4564700722694397,-0.3559044897556305,0.4166794419288635,0.4852184057235718,-0.3879472315311432,0.4198664426803589,0.49319735169410706,-0.4315369725227356,0.4272904396057129,0.47875410318374634,-0.44353729486465454,0.4820842742919922,0.5590471625328064,0.004279734566807747,0.430514931678772,0.5550975203514099,-0.0042967419140040874,other
480,IMG_1773.MOV,0.4978864789009094,0.2952379882335663,-0.38536974787712097,0.5172407627105713,0.33235684037208557,-0.13848985731601715,0.42808854579925537,0.33989217877388,-0.1721024066209793,0.5209036469459534,0.441081166267395,-0.18091954290866852,0.3975410759449005,0.45975521206855774,-0.24346815049648285,0.5042042136192322,0.45318225026130676,-0.3897000551223755,0.4170737564563751,0.4800661504268646,-0.42050206661224365,0.41970428824424744,0.48641979694366455,-0.46918776631355286,0.4261699616909027,0.47278347611427307,-0.48111724853515625,0.48262420296669006,0.5557660460472107,0.004021922592073679,0.4307519495487213,0.5517371296882629,-0.004040490370243788,other
481,IMG_1773.MOV,0.49831724166870117,0.2901325225830078,-0.3875102400779724,0.5173138976097107,0.32790547609329224,-0.12556703388690948,0.4281983971595764,0.33518099784851074,-0.1795112043619156,0.5208247303962708,0.4314897656440735,-0.15632948279380798,0.397358775138855,0.4544667601585388,-0.23715360462665558,0.5040298104286194,0.45080068707466125,-0.36468419432640076,0.41501522064208984,0.4759954810142517,-0.4088745713233948,0.4197542369365692,0.484293669462204,-0.45619189739227295,0.4258757531642914,0.470315545797348,-0.4725974500179291,0.48272258043289185,0.5521960854530334,0.005689368583261967,0.4307526648044586,0.5471595525741577,-0.005711890757083893,other
482,IMG_1773.MOV,0.4986497759819031,0.2876712679862976,-0.38844960927963257,0.5186428427696228,0.32813483476638794,-0.1287502497434616,0.4281461536884308,0.3347833752632141,-0.2065405249595642,0.5219032168388367,0.4354865849018097,-0.25250595808029175,0.3934325575828552,0.454797625541687,-0.2810005843639374,0.5041084289550781,0.447601854801178,-0.47471746802330017,0.41113147139549255,0.47168105840682983,-0.49751824140548706,0.4137799143791199,0.4784258306026459,-0.5446467995643616,0.4240279793739319,0.4646706283092499,-0.5540513396263123,0.48330509662628174,0.5495996475219727,0.0058338395319879055,0.4309341311454773,0.5446721911430359,-0.005849374458193779,other
483,IMG_1773.MOV,0.4988015592098236,0.28913360834121704,-0.4130229651927948,0.5186918377876282,0.3271397352218628,-0.15016581118106842,0.428109735250473,0.3344249129295349,-0.21169118583202362,0.5225813388824463,0.4373661279678345,-0.2525142729282379,0.39110660552978516,0.452827513217926,-0.28248509764671326,0.5048879384994507,0.444423645734787,-0.4560494124889374,0.4108717143535614,0.4705873131752014,-0.4860854744911194,0.4167102575302124,0.4788022041320801,-0.5327503085136414,0.42403551936149597,0.4645371735095978,-0.5420081615447998,0.48324820399284363,0.5479602813720703,0.005787210538983345,0.4309040307998657,0.5432503819465637,-0.005797640886157751,other
484,IMG_1773.MOV,0.4990259110927582,0.2892584502696991,-0.42133232951164246,0.5186274647712708,0.3260687589645386,-0.1617816537618637,0.42808473110198975,0.3337200880050659,-0.21383987367153168,0.5224911570549011,0.43653807044029236,-0.2436998039484024,0.3911922574043274,0.4502677023410797,-0.2861630320549011,0.5046088099479675,0.44423985481262207,-0.4532551169395447,0.40821391344070435,0.46912238001823425,-0.4903944134712219,0.41080018877983093,0.4801939129829407,-0.5380408763885498,0.4213406443595886,0.4656158983707428,-0.5504443645477295,0.4833623170852661,0.5472222566604614,0.00604087533429265,0.4310750663280487,0.5427036881446838,-0.006050546187907457,other
485,IMG_1773.MOV,0.49895089864730835,0.2904439866542816,-0.40632322430610657,0.519263505935669,0.32796934247016907,-0.15894924104213715,0.4281981289386749,0.33083978295326233,-0.18949390947818756,0.5232290625572205,0.43764907121658325,-0.238758847117424,0.3906135559082031,0.4443734288215637,-0.26013025641441345,0.5049921274185181,0.44413313269615173,-0.4488465189933777,0.4109186828136444,0.4675687849521637,-0.4738524854183197,0.41665032505989075,0.4790020287036896,-0.5134442448616028,0.4243493378162384,0.46504145860671997,-0.5233860611915588,0.48343023657798767,0.5463994145393372,0.005813306663185358,0.43104055523872375,0.5413309335708618,-0.005818989593535662,other
486,IMG_1773.MOV,0.499155193567276,0.29290345311164856,-0.44137948751449585,0.519110381603241,0.32946139574050903,-0.18137913942337036,0.4281807541847229,0.33367276191711426,-0.22056151926517487,0.52317875623703,0.438308984041214,-0.26724180579185486,0.38940075039863586,0.44788721203804016,-0.3162945806980133,0.5048439502716064,0.4450233578681946,-0.4793510437011719,0.4112095832824707,0.4687390923500061,-0.5141432285308838,0.4191911518573761,0.4798276424407959,-0.5592305064201355,0.42738422751426697,0.46536779403686523,-0.5679215788841248,0.48359134793281555,0.54543536901474,0.005984941963106394,0.4312514662742615,0.5413071513175964,-0.005986474454402924,other
487,IMG_1773.MOV,0.4990059733390808,0.2958337664604187,-0.44161713123321533,0.5190147757530212,0.3308486342430115,-0.18160350620746613,0.42815643548965454,0.3356171250343323,-0.2228371798992157,0.5230638980865479,0.4379969537258148,-0.252641499042511,0.3878258168697357,0.45009320974349976,-0.3110669255256653,0.5046305060386658,0.4467988908290863,-0.4430007338523865,0.41176408529281616,0.46881815791130066,-0.4994192123413086,0.42062273621559143,0.4795714318752289,-0.5461188554763794,0.42875930666923523,0.46478596329689026,-0.5545065402984619,0.48353371024131775,0.5455801486968994,0.006054667290300131,0.4312281608581543,0.5415650606155396,-0.006053056102246046,other
488,IMG_1773.MOV,0.49892452359199524,0.2980458438396454,-0.46403148770332336,0.5194308757781982,0.3312874138355255,-0.2034560590982437,0.4281267523765564,0.3370317816734314,-0.22931213676929474,0.5242324471473694,0.4427539110183716,-0.27792009711265564,0.3873889148235321,0.4525063931941986,-0.3178253471851349,0.5045358538627625,0.44847753643989563,-0.4782510995864868,0.41379207372665405,0.4703018069267273,-0.5164638757705688,0.4222763180732727,0.4801030457019806,-0.5632506012916565,0.4301801323890686,0.4655810594558716,-0.5692751407623291,0.483629047870636,0.545751690864563,0.006050133146345615,0.4312620460987091,0.5418313145637512,-0.006044296082109213,other
489,IMG_1773.MOV,0.4983667731285095,0.3005462884902954,-0.4666809141635895,0.5193304419517517,0.3316681683063507,-0.20315523445606232,0.4280821681022644,0.3382166028022766,-0.23264512419700623,0.5240345597267151,0.4432254433631897,-0.26393967866897583,0.3866402804851532,0.4554199278354645,-0.3213199973106384,0.5044105052947998,0.44986310601234436,-0.4505451023578644,0.4147721230983734,0.4715176522731781,-0.5139679312705994,0.4234243631362915,0.4809943437576294,-0.5590888857841492,0.4312000274658203,0.4663231372833252,-0.5639542937278748,0.48364880681037903,0.5459533333778381,0.005926426965743303,0.4313355088233948,0.5424368977546692,-0.005917960777878761,other
490,IMG_1773.MOV,0.4983956515789032,0.30227378010749817,-0.4652850031852722,0.5193617939949036,0.33618682622909546,-0.20240077376365662,0.4280567467212677,0.3397561311721802,-0.23148202896118164,0.5243866443634033,0.44961053133010864,-0.2551184594631195,0.38676977157592773,0.46068841218948364,-0.3177204132080078,0.5042706727981567,0.4563293159008026,-0.43532827496528625,0.41616421937942505,0.4717704653739929,-0.4959782361984253,0.4255501925945282,0.48149019479751587,-0.5403091907501221,0.43228381872177124,0.4665142595767975,-0.5461698174476624,0.48369818925857544,0.5461341738700867,0.00596241932362318,0.4313216507434845,0.542834460735321,-0.005952293053269386,other
491,IMG_1773.MOV,0.498356431722641,0.3092457950115204,-0.499309241771698,0.5197011232376099,0.3449219763278961,-0.2381943017244339,0.4280336797237396,0.3464314639568329,-0.2585907578468323,0.5247514843940735,0.46411362290382385,-0.305839866399765,0.3870393633842468,0.4712200164794922,-0.34155046939849854,0.504155695438385,0.46234825253486633,-0.49070215225219727,0.42071470618247986,0.4770177900791168,-0.519329845905304,0.4308614134788513,0.48337724804878235,-0.5610639452934265,0.4361211657524109,0.4689384400844574,-0.5621300935745239,0.4839444160461426,0.5470792055130005,0.004341658670455217,0.43158718943595886,0.5431728959083557,-0.004319232888519764,other
492,IMG_1773.MOV,0.49844977259635925,0.31473734974861145,-0.5162755846977234,0.5196871161460876,0.35184669494628906,-0.25113445520401,0.4280218780040741,0.35402244329452515,-0.27860867977142334,0.5278335213661194,0.4702003598213196,-0.3277106285095215,0.3871316909790039,0.48089373111724854,-0.3705051839351654,0.5040647387504578,0.46842485666275024,-0.5198278427124023,0.4255189001560211,0.48371362686157227,-0.5479353666305542,0.43488916754722595,0.48737838864326477,-0.5896885991096497,0.43828850984573364,0.47280895709991455,-0.5897312760353088,0.48399025201797485,0.5485012531280518,0.0038482279051095247,0.4315876066684723,0.5440983176231384,-0.00382641376927495,other
493,IMG_1773.MOV,0.4987320601940155,0.3200816810131073,-0.52455735206604,0.5201626420021057,0.35825616121292114,-0.2630559206008911,0.42801564931869507,0.3601456582546234,-0.2975459396839142,0.5300313234329224,0.47865697741508484,-0.32966849207878113,0.38760969042778015,0.48881903290748596,-0.371676504611969,0.5039904117584229,0.4725084900856018,-0.5100995898246765,0.4302041828632355,0.4952932894229889,-0.5324736833572388,0.44144314527511597,0.497883141040802,-0.5748186111450195,0.442942351102829,0.4836994409561157,-0.5772022604942322,0.4841136336326599,0.5514159798622131,0.003974601160734892,0.4315783679485321,0.54604172706604,-0.003953559789806604,other
494,IMG_1773.MOV,0.498973548412323,0.3266921639442444,-0.5244133472442627,0.5201465487480164,0.3640194833278656,-0.25735077261924744,0.4280039072036743,0.3678690493106842,-0.3040703237056732,0.5300832986831665,0.4812113344669342,-0.2985846698284149,0.3905032277107239,0.49878397583961487,-0.359225869178772,0.5027324557304382,0.48080524802207947,-0.4702065885066986,0.4350851774215698,0.5117548704147339,-0.5011829137802124,0.4454970061779022,0.5153392553329468,-0.5339403748512268,0.44831886887550354,0.49926429986953735,-0.5362991690635681,0.4841381311416626,0.5527490973472595,0.004027845803648233,0.43158870935440063,0.5482386946678162,-0.004014391452074051,other
495,IMG_1773.MOV,0.5007433295249939,0.33212417364120483,-0.5560621619224548,0.5201677680015564,0.3666593134403229,-0.2742157578468323,0.42802879214286804,0.3720874786376953,-0.3312477171421051,0.5303484201431274,0.4815981686115265,-0.24209076166152954,0.39197444915771484,0.49977463483810425,-0.34755077958106995,0.5026227235794067,0.4857560992240906,-0.2810603082180023,0.43741342425346375,0.5258763432502747,-0.41207295656204224,0.4468379020690918,0.5353039503097534,-0.4350512623786926,0.45035430788993835,0.5163530707359314,-0.4420205354690552,0.4841246008872986,0.5530350804328918,0.005497688893228769,0.4315646290779114,0.5492367148399353,-0.005460517480969429,other
496,IMG_1773.MOV,0.5023196339607239,0.3387410044670105,-0.5674059391021729,0.5201009511947632,0.3703659772872925,-0.27547308802604675,0.42853695154190063,0.3765007555484772,-0.34807708859443665,0.5307562947273254,0.48074907064437866,-0.19027742743492126,0.3942708373069763,0.501187264919281,-0.3466323912143707,0.5023270845413208,0.4915879964828491,-0.18687862157821655,0.43922755122184753,0.5329331755638123,-0.3874407708644867,0.44809097051620483,0.5476120710372925,-0.4077708423137665,0.45316678285598755,0.5260091423988342,-0.417436808347702,0.4840163290500641,0.5530213713645935,0.009302819147706032,0.4315551221370697,0.5498562455177307,-0.00925332959741354,other
497,IMG_1773.MOV,0.503736674785614,0.3405824303627014,-0.5658454298973083,0.5193408131599426,0.3733385503292084,-0.2702656686306,0.42928606271743774,0.37836337089538574,-0.3554324209690094,0.529011607170105,0.478826105594635,-0.1518685519695282,0.3964705765247345,0.5029498338699341,-0.3545518219470978,0.500895082950592,0.49930810928344727,-0.11727848649024963,0.44065967202186584,0.5393889546394348,-0.39243456721305847,0.4514062702655792,0.5553061366081238,-0.412017822265625,0.45801258087158203,0.5369319319725037,-0.4216279983520508,0.4840395152568817,0.550642192363739,0.013708842918276787,0.4317646622657776,0.5498504638671875,-0.013675776310265064,other
498,IMG_1773.MOV,0.5062084794044495,0.3399847149848938,-0.5438773036003113,0.5193702578544617,0.3738051950931549,-0.2651631236076355,0.4301443099975586,0.37783071398735046,-0.3377642035484314,0.5291182994842529,0.4825117290019989,-0.18383590877056122,0.4007229804992676,0.5033911466598511,-0.3479174077510834,0.5000444650650024,0.4983164966106415,-0.20389990508556366,0.4444085955619812,0.5458844900131226,-0.3647385239601135,0.45942258834838867,0.5600045919418335,-0.386549174785614,0.46380388736724854,0.5442070960998535,-0.3934086561203003,0.4833643138408661,0.5484657883644104,0.013529612682759762,0.4313693642616272,0.5484746694564819,-0.013486144132912159,other
499,IMG_1773.MOV,0.5075141191482544,0.3422636389732361,-0.5312916040420532,0.5135027766227722,0.3725622296333313,-0.2550680935382843,0.4320073127746582,0.37936273217201233,-0.3571586608886719,0.5146159529685974,0.4794141948223114,-0.1204761266708374,0.4065667986869812,0.5068759918212891,-0.3578597605228424,0.50003582239151,0.49768519401550293,-0.06292973458766937,0.4545416831970215,0.5531443953514099,-0.35528409481048584,0.46686363220214844,0.5658714771270752,-0.37072932720184326,0.4726686477661133,0.5520504117012024,-0.379909873008728,0.4811929166316986,0.5462951064109802,0.021498266607522964,0.4309863746166229,0.5484764575958252,-0.02145279012620449,other
500,IMG_1773.MOV,0.5088136196136475,0.3428044319152832,-0.5442166924476624,0.5137370824813843,0.37101835012435913,-0.2569766640663147,0.43279752135276794,0.3781438171863556,-0.35737189650535583,0.5156975388526917,0.47900521755218506,-0.12967097759246826,0.4092388451099396,0.5070632696151733,-0.35439443588256836,0.500076413154602,0.4978973865509033,-0.0852312371134758,0.4613555073738098,0.5552628636360168,-0.3671000897884369,0.4726446866989136,0.5674395561218262,-0.38617637753486633,0.47925469279289246,0.5535684823989868,-0.3965233564376831,0.48023223876953125,0.5459709167480469,0.02084352634847164,0.4303613007068634,0.5484744310379028,-0.020815454423427582,other
501,IMG_1773.MOV,0.5107854008674622,0.3443794548511505,-0.5190925598144531,0.5123122334480286,0.3703441917896271,-0.2418033629655838,0.43365511298179626,0.3785017430782318,-0.35064440965652466,0.5166720151901245,0.47737908363342285,-0.12481755763292313,0.4128419756889343,0.5131926536560059,-0.3529236912727356,0.5012555122375488,0.49671489000320435,-0.10322865098714828,0.4686231315135956,0.557013750076294,-0.34309419989585876,0.48374277353286743,0.567895770072937,-0.3587521016597748,0.48844632506370544,0.5545820593833923,-0.36649495363235474,0.4761962592601776,0.5456909537315369,0.025607815012335777,0.4276801347732544,0.5484788417816162,-0.025539647787809372,other
502,IMG_1773.MOV,0.5120379328727722,0.3453550934791565,-0.5070540308952332,0.5111329555511475,0.3697165846824646,-0.23034176230430603,0.4350772798061371,0.37839770317077637,-0.3502378761768341,0.5172731876373291,0.47665759921073914,-0.1166120320558548,0.416805237531662,0.514171302318573,-0.35775327682495117,0.5041977167129517,0.5034316182136536,-0.09363950788974762,0.4742688238620758,0.5523161888122559,-0.3476294279098511,0.4910305142402649,0.5619530081748962,-0.3647085130214691,0.4963199198246002,0.5469905734062195,-0.37237122654914856,0.4721928536891937,0.5457679033279419,0.027928195893764496,0.42580658197402954,0.548502504825592,-0.027839306741952896,other
503,IMG_1773.MOV,0.5134255290031433,0.3470570147037506,-0.4983818829059601,0.5108240842819214,0.3692954480648041,-0.23074296116828918,0.43599411845207214,0.3819032907485962,-0.3628879189491272,0.5169519782066345,0.47401076555252075,-0.09633968770503998,0.42372453212738037,0.5227890610694885,-0.3713010549545288,0.502712070941925,0.5035108327865601,-0.026019934564828873,0.48221316933631897,0.5459818840026855,-0.3416731059551239,0.4976966977119446,0.5556442141532898,-0.3544254004955292,0.5005738139152527,0.5405178666114807,-0.3635803163051605,0.46986010670661926,0.5458469390869141,0.029636569321155548,0.42430171370506287,0.5487746000289917,-0.029520025476813316,other
504,IMG_1773.MOV,0.51439368724823,0.34724706411361694,-0.49068549275398254,0.5109521746635437,0.36889705061912537,-0.2292521893978119,0.43675389885902405,0.3831840455532074,-0.3531372845172882,0.5170193314552307,0.4701911509037018,-0.08702801167964935,0.42670053243637085,0.5192244052886963,-0.3637816607952118,0.5030021071434021,0.5035450458526611,-0.009910156019032001,0.4863271415233612,0.540939450263977,-0.32665008306503296,0.5023001432418823,0.5390402674674988,-0.3366946876049042,0.5034795999526978,0.5187860727310181,-0.3470148742198944,0.4699893295764923,0.54546058177948,0.028667086735367775,0.4244650602340698,0.5487747192382812,-0.028557701036334038,other
505,IMG_1773.MOV,0.5153377652168274,0.34823912382125854,-0.45513007044792175,0.5104711055755615,0.37080955505371094,-0.20316603779792786,0.43800514936447144,0.38186225295066833,-0.34082069993019104,0.5167226195335388,0.46618127822875977,-0.1065697893500328,0.4251861572265625,0.5159180164337158,-0.36003923416137695,0.5029689073562622,0.5032511353492737,-0.09902467578649521,0.48733431100845337,0.5228902697563171,-0.34413644671440125,0.5030835866928101,0.5246774554252625,-0.35985854268074036,0.5017898678779602,0.49009010195732117,-0.36831822991371155,0.4685129225254059,0.5454908013343811,0.029056767001748085,0.424170583486557,0.5488064885139465,-0.028920471668243408,other
506,IMG_1773.MOV,0.5151174664497375,0.3489784002304077,-0.45761603116989136,0.510555624961853,0.37403953075408936,-0.20002952218055725,0.43884941935539246,0.38127249479293823,-0.3368869423866272,0.5150192379951477,0.46735724806785583,-0.11927535384893417,0.4254417419433594,0.5139697194099426,-0.3576754927635193,0.5029264092445374,0.5015983581542969,-0.1343626081943512,0.48183774948120117,0.5019990801811218,-0.3598373234272003,0.4953242838382721,0.5010563135147095,-0.37884029746055603,0.4972584843635559,0.47070667147636414,-0.38798749446868896,0.46902576088905334,0.546549379825592,0.027613291516900063,0.42418986558914185,0.5492292046546936,-0.027493901550769806,other
507,IMG_1773.MOV,0.5148484706878662,0.34939730167388916,-0.39908620715141296,0.508773922920227,0.3733779489994049,-0.148737832903862,0.43859192728996277,0.3806544244289398,-0.2742309272289276,0.5151775479316711,0.467300683259964,-0.1150270402431488,0.42967337369918823,0.5124648809432983,-0.32378166913986206,0.5047283172607422,0.49250730872154236,-0.1691218912601471,0.47989621758461,0.48381659388542175,-0.3646646738052368,0.4936183989048004,0.48935994505882263,-0.3879690170288086,0.4944021999835968,0.46550318598747253,-0.3983851969242096,0.46816495060920715,0.5468100905418396,0.027162035927176476,0.423854798078537,0.5497605204582214,-0.02704458497464657,other
508,IMG_1773.MOV,0.5143370032310486,0.3493943512439728,-0.3623347282409668,0.5074762105941772,0.37302207946777344,-0.12707917392253876,0.43924009799957275,0.3801696300506592,-0.25080862641334534,0.5121196508407593,0.4672899842262268,-0.13364945352077484,0.43398600816726685,0.5111278295516968,-0.3009432852268219,0.5045681595802307,0.4821431040763855,-0.287809818983078,0.4803747832775116,0.47561153769493103,-0.3408696949481964,0.4942425787448883,0.4747268259525299,-0.36669647693634033,0.49407950043678284,0.452538400888443,-0.37567779421806335,0.46806952357292175,0.5474895238876343,0.028121858835220337,0.4237199127674103,0.5513935089111328,-0.028008345514535904,other
509,IMG_1773.MOV,0.514342725276947,0.34854283928871155,-0.3026058077812195,0.505394697189331,0.3727816343307495,-0.06784916669130325,0.439383864402771,0.37888315320014954,-0.20711152255535126,0.5090600252151489,0.4658986032009125,-0.08252537250518799,0.4304136633872986,0.510351300239563,-0.2478533238172531,0.505241870880127,0.473911851644516,-0.2664223611354828,0.4831586480140686,0.47449979186058044,-0.27236372232437134,0.49468448758125305,0.47729140520095825,-0.2957251965999603,0.4964786171913147,0.4575098156929016,-0.30099156498908997,0.46761274337768555,0.5489267706871033,0.030688153579831123,0.42364493012428284,0.5531798005104065,-0.03058677166700363,other
510,IMG_1773.MOV,0.5139777660369873,0.34791696071624756,-0.3556840121746063,0.5039291977882385,0.37198343873023987,-0.11153118312358856,0.4393402636051178,0.37870943546295166,-0.23759742081165314,0.5075576901435852,0.46540936827659607,-0.10339192301034927,0.429478257894516,0.510143518447876,-0.2713632583618164,0.5051018595695496,0.4690108895301819,-0.24502353370189667,0.48330065608024597,0.4788714349269867,-0.29361915588378906,0.4936378598213196,0.48159152269363403,-0.31522804498672485,0.4960313141345978,0.46203693747520447,-0.3223467171192169,0.4673944115638733,0.5501530766487122,0.029657425358891487,0.42310020327568054,0.5546817183494568,-0.029555518180131912,other
511,IMG_1773.MOV,0.5136318206787109,0.3476840853691101,-0.31169021129608154,0.5037631392478943,0.3713603615760803,-0.07790807634592056,0.4390494227409363,0.3755410313606262,-0.20144088566303253,0.507542073726654,0.46760669350624084,-0.11170811951160431,0.4301675856113434,0.5097379684448242,-0.245515838265419,0.5054171681404114,0.46712395548820496,-0.27407020330429077,0.48382332921028137,0.4808340072631836,-0.28359752893447876,0.49491938948631287,0.48233333230018616,-0.3077901303768158,0.49728867411613464,0.4581500291824341,-0.31342142820358276,0.4676707983016968,0.55227130651474,0.028874516487121582,0.42303821444511414,0.5566701889038086,-0.028780562803149223,other
512,IMG_1773.MOV,0.5134872794151306,0.3465644121170044,-0.29308176040649414,0.5034031271934509,0.37094032764434814,-0.05695963278412819,0.4387436807155609,0.3700482249259949,-0.18524688482284546,0.5047363042831421,0.4675873816013336,-0.09222157299518585,0.4303908050060272,0.495867520570755,-0.2540704607963562,0.5053207874298096,0.4660623371601105,-0.2563146948814392,0.48177990317344666,0.475376158952713,-0.31907254457473755,0.49464577436447144,0.4736688435077667,-0.3409341275691986,0.4972551465034485,0.45284247398376465,-0.3489803373813629,0.46787020564079285,0.5541151762008667,0.028915179893374443,0.4229620397090912,0.5584009885787964,-0.02883594110608101,other
513,IMG_1773.MOV,0.5126997828483582,0.3446814715862274,-0.29542696475982666,0.5031015276908875,0.3721196949481964,-0.05622987821698189,0.4377891421318054,0.3658907413482666,-0.18105272948741913,0.5042732954025269,0.4700143337249756,-0.08704807609319687,0.4289838969707489,0.4823068678379059,-0.2576877474784851,0.5044353008270264,0.46756643056869507,-0.24637652933597565,0.4806042015552521,0.4739229381084442,-0.3305513262748718,0.4931432604789734,0.47104641795158386,-0.3463582992553711,0.4956318736076355,0.4518727660179138,-0.353001207113266,0.4681920111179352,0.5569437742233276,0.028407109901309013,0.4230629503726959,0.5608769655227661,-0.028331277891993523,other
